#Software: Microsoft Internet Information Services 10.0
#Version: 1.0
#Date: 2022-12-13 10:55:18
#Fields: date time s-ip cs-method cs-uri-stem cs-uri-query s-port cs-username c-ip cs-version cs(User-Agent) cs(Referer) cs-host sc-status sc-substatus sc-win32-status sc-bytes cs-bytes time-taken
2022-12-13 10:59:40 127.0.0.1 GET /images/person.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 696 0
2022-12-13 10:59:40 127.0.0.1 GET /images/natro-logo.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 704 0
2022-12-13 10:59:40 127.0.0.1 GET /images/door.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 304 0 0 195 692 0
2022-12-13 10:59:40 127.0.0.1 GET /images/wall.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/css/custom.css krsstand.com.tr 304 0 0 195 706 0
2022-12-13 10:59:40 127.0.0.1 GET /images/floor.png - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/css/custom.css krsstand.com.tr 304 0 0 195 708 0
2022-12-13 11:01:33 94.73.170.75 GET / - 80 - 24.133.125.114 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 - www.krsstand.com.tr 200 0 0 571 518 2
2022-12-13 11:09:25 127.0.0.1 GET /css/font-awesome.min.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 22262 579 2
2022-12-13 11:09:25 127.0.0.1 GET /css/superslides.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 1955 569 1
2022-12-13 11:09:25 127.0.0.1 GET /css/slick.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 4318 557 2
2022-12-13 11:09:25 127.0.0.1 GET /css/bootstrap.min.css - 80 - 127.0.0.1 HTTP/1.1 Mozilla/5.0+(Windows+NT+10.0;+Win64;+x64)+AppleWebKit/537.36+(KHTML,+like+Gecko)+Chrome/108.0.0.0+Safari/537.36 http://94.73.170.75/plesk-site-preview/krsstand.com.tr/ krsstand.com.tr 200 0 0 117429 573 7
